,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
1,,E24,8370600,837060,0.1,00:23.9,5143040,514304,0.1,11:48.2,3710440,371044,0.1,23:12.5,8370600,0,0,0,5143040,0,0,0,3710440,0,0,0
1,,F01,8760800,876080,0.1,00:24.3,5334400,533440,0.1,11:48.6,3853160,385316,0.1,23:12.9,8760800,0,0,0,5334400,0,0,0,3853160,0,0,0
1,,F02,256120,25612,0.1,00:24.5,141880,14188,0.1,11:48.8,102480,10248,0.1,23:13.1,256120,0,0,0,141880,0,0,0,102480,0,0,0
1,,F03,8693480,869348,0.1,00:24.7,5296640,529664,0.1,11:49.0,3831120,383112,0.1,23:13.3,8693480,0,0,0,5296640,0,0,0,3831120,0,0,0
1,,F04,8612480,861248,0.1,00:24.9,5237400,523740,0.1,11:49.2,3796080,379608,0.1,23:13.5,8612480,0,0,0,5237400,0,0,0,3796080,0,0,0
1,,F05,8664720,866472,0.1,00:25.1,5249880,524988,0.1,11:49.4,3805400,380540,0.1,23:13.7,8664720,0,0,0,5249880,0,0,0,3805400,0,0,0
1,,F06,8671280,867128,0.1,00:25.3,5258200,525820,0.1,11:49.6,3819120,381912,0.1,23:13.9,8671280,0,0,0,5258200,0,0,0,3819120,0,0,0
1,,F07,8758520,875852,0.1,00:25.5,5348520,534852,0.1,11:49.8,3875200,387520,0.1,23:14.1,8758520,0,0,0,5348520,0,0,0,3875200,0,0,0
1,,F08,8629880,862988,0.1,00:25.7,5267760,526776,0.1,11:50.0,3790960,379096,0.1,23:14.3,8629880,0,0,0,5267760,0,0,0,3790960,0,0,0
1,,F09,8772720,877272,0.1,00:25.8,5336360,533636,0.1,11:50.2,3873320,387332,0.1,23:14.5,8772720,0,0,0,5336360,0,0,0,3873320,0,0,0
1,,F10,8671280,867128,0.1,00:26.0,5312280,531228,0.1,11:50.4,3835760,383576,0.1,23:14.7,8671280,0,0,0,5312280,0,0,0,3835760,0,0,0
1,,F11,8623960,862396,0.1,00:26.2,5297760,529776,0.1,11:50.6,3859560,385956,0.1,23:14.9,8623960,0,0,0,5297760,0,0,0,3859560,0,0,0
1,,F12,8582640,858264,0.1,00:26.4,5244720,524472,0.1,11:50.7,3797000,379700,0.1,23:15.0,8582640,0,0,0,5244720,0,0,0,3797000,0,0,0
1,,F13,8683240,868324,0.1,00:26.6,5294880,529488,0.1,11:51.0,3831160,383116,0.1,23:15.2,8683240,0,0,0,5294880,0,0,0,3831160,0,0,0
1,,F14,8398320,839832,0.1,00:26.8,5138000,513800,0.1,11:51.1,3733360,373336,0.1,23:15.4,8398320,0,0,0,5138000,0,0,0,3733360,0,0,0
1,,F15,8670440,867044,0.1,00:27.0,5328600,532860,0.1,11:51.3,3862480,386248,0.1,23:15.6,8670440,0,0,0,5328600,0,0,0,3862480,0,0,0
1,,F16,8748040,874804,0.1,00:27.2,5335840,533584,0.1,11:51.5,3840200,384020,0.1,23:15.8,8748040,0,0,0,5335840,0,0,0,3840200,0,0,0
1,,F17,8735640,873564,0.1,00:27.4,5344600,534460,0.1,11:51.7,3850400,385040,0.1,23:16.0,8735640,0,0,0,5344600,0,0,0,3850400,0,0,0
1,,F18,8412280,841228,0.1,00:27.6,5170280,517028,0.1,11:51.9,3750840,375084,0.1,23:16.2,8412280,0,0,0,5170280,0,0,0,3750840,0,0,0
