,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,E08,7995120,799512,0.1,00:20.8,7662640,766264,0.1,11:45.1,7254680,725468,0.1,23:09.4,7995120,0,0,0,7662640,0,0,0,7254680,0,0,0
2,,E09,8959200,895920,0.1,00:21.0,8498640,849864,0.1,11:45.3,8009000,800900,0.1,23:09.6,8959200,0,0,0,8498640,0,0,0,8009000,0,0,0
2,,E10,8920720,892072,0.1,00:21.2,8456400,845640,0.1,11:45.5,7963640,796364,0.1,23:09.8,8920720,0,0,0,8456400,0,0,0,7963640,0,0,0
2,,E11,8817920,881792,0.1,00:21.4,8381800,838180,0.1,11:45.7,7925240,792524,0.1,23:10.0,8817920,0,0,0,8381800,0,0,0,7925240,0,0,0
2,,E12,8772920,877292,0.1,00:21.6,8347280,834728,0.1,11:45.9,7872560,787256,0.1,23:10.2,8772920,0,0,0,8347280,0,0,0,7872560,0,0,0
2,,E13,8881360,888136,0.1,00:21.8,8422360,842236,0.1,11:46.1,7946520,794652,0.1,23:10.4,8881360,0,0,0,8422360,0,0,0,7946520,0,0,0
2,,E14,8665520,866552,0.1,00:21.9,8236400,823640,0.1,11:46.3,7778400,777840,0.1,23:10.6,8665520,0,0,0,8236400,0,0,0,7778400,0,0,0
2,,E15,8931080,893108,0.1,00:22.1,8472640,847264,0.1,11:46.5,7995720,799572,0.1,23:10.8,8931080,0,0,0,8472640,0,0,0,7995720,0,0,0
2,,E16,8885360,888536,0.1,00:22.3,8426960,842696,0.1,11:46.7,7955960,795596,0.1,23:11.0,8885360,0,0,0,8426960,0,0,0,7955960,0,0,0
2,,E17,8936520,893652,0.1,00:22.5,8491040,849104,0.1,11:46.8,8008120,800812,0.1,23:11.1,8936520,0,0,0,8491040,0,0,0,8008120,0,0,0
